source,indicator_code,series_name,category,reference_date,published_at,collected_at,value,unit,frequency,currency,market_scope,source_url,metadata
cbsl,cny_lkr_indicative,CNY/LKR Indicative Exchange Rate,exchange_rate,2026-03-16,,2026-03-30T21:41:55.540925+00:00,45.1022,LKR per CNY,business_daily,CNY,,https://www.cbsl.gov.lk/en/rates-and-indicators/exchange-rates/daily-indicative-exchange-rates,"{""inverse_rate"": ""0.0222"", ""latest_group"": ""cbsl_fx"", ""rate_type"": ""indicative""}"
cbsl,cny_lkr_indicative,CNY/LKR Indicative Exchange Rate,exchange_rate,2026-03-17,,2026-03-31T21:39:24.339520+00:00,45.2361,LKR per CNY,business_daily,CNY,,https://www.cbsl.gov.lk/en/rates-and-indicators/exchange-rates/daily-indicative-exchange-rates,"{""inverse_rate"": ""0.0221"", ""latest_group"": ""cbsl_fx"", ""rate_type"": ""indicative""}"
cbsl,cny_lkr_indicative,CNY/LKR Indicative Exchange Rate,exchange_rate,2026-03-18,,2026-04-01T21:41:47.710797+00:00,45.2169,LKR per CNY,business_daily,CNY,,https://www.cbsl.gov.lk/en/rates-and-indicators/exchange-rates/daily-indicative-exchange-rates,"{""inverse_rate"": ""0.0221"", ""latest_group"": ""cbsl_fx"", ""rate_type"": ""indicative""}"
cbsl,cny_lkr_indicative,CNY/LKR Indicative Exchange Rate,exchange_rate,2026-03-19,,2026-04-02T21:38:20.272192+00:00,45.1454,LKR per CNY,business_daily,CNY,,https://www.cbsl.gov.lk/en/rates-and-indicators/exchange-rates/daily-indicative-exchange-rates,"{""inverse_rate"": ""0.0222"", ""latest_group"": ""cbsl_fx"", ""rate_type"": ""indicative""}"
cbsl,cny_lkr_indicative,CNY/LKR Indicative Exchange Rate,exchange_rate,2026-03-20,,2026-04-03T21:34:06.290708+00:00,45.1873,LKR per CNY,business_daily,CNY,,https://www.cbsl.gov.lk/en/rates-and-indicators/exchange-rates/daily-indicative-exchange-rates,"{""inverse_rate"": ""0.0221"", ""latest_group"": ""cbsl_fx"", ""rate_type"": ""indicative""}"
cbsl,cny_lkr_indicative,CNY/LKR Indicative Exchange Rate,exchange_rate,2026-03-23,,2026-04-06T21:38:11.523186+00:00,45.1134,LKR per CNY,business_daily,CNY,,https://www.cbsl.gov.lk/en/rates-and-indicators/exchange-rates/daily-indicative-exchange-rates,"{""inverse_rate"": ""0.0222"", ""latest_group"": ""cbsl_fx"", ""rate_type"": ""indicative""}"
cbsl,cny_lkr_indicative,CNY/LKR Indicative Exchange Rate,exchange_rate,2026-03-24,,2026-04-07T21:44:58.811064+00:00,45.3972,LKR per CNY,business_daily,CNY,,https://www.cbsl.gov.lk/en/rates-and-indicators/exchange-rates/daily-indicative-exchange-rates,"{""inverse_rate"": ""0.022"", ""latest_group"": ""cbsl_fx"", ""rate_type"": ""indicative""}"
cbsl,cny_lkr_indicative,CNY/LKR Indicative Exchange Rate,exchange_rate,2026-03-25,,2026-04-08T21:41:23.241647+00:00,45.6074,LKR per CNY,business_daily,CNY,,https://www.cbsl.gov.lk/en/rates-and-indicators/exchange-rates/daily-indicative-exchange-rates,"{""inverse_rate"": ""0.0219"", ""latest_group"": ""cbsl_fx"", ""rate_type"": ""indicative""}"
cbsl,cny_lkr_indicative,CNY/LKR Indicative Exchange Rate,exchange_rate,2026-03-26,,2026-04-09T21:45:41.566202+00:00,45.4058,LKR per CNY,business_daily,CNY,,https://www.cbsl.gov.lk/en/rates-and-indicators/exchange-rates/daily-indicative-exchange-rates,"{""inverse_rate"": ""0.022"", ""latest_group"": ""cbsl_fx"", ""rate_type"": ""indicative""}"
cbsl,cny_lkr_indicative,CNY/LKR Indicative Exchange Rate,exchange_rate,2026-03-27,,2026-04-10T21:37:45.921083+00:00,45.4617,LKR per CNY,business_daily,CNY,,https://www.cbsl.gov.lk/en/rates-and-indicators/exchange-rates/daily-indicative-exchange-rates,"{""inverse_rate"": ""0.022"", ""latest_group"": ""cbsl_fx"", ""rate_type"": ""indicative""}"
cbsl,cny_lkr_indicative,CNY/LKR Indicative Exchange Rate,exchange_rate,2026-03-30,,2026-04-13T21:50:59.178237+00:00,45.5062,LKR per CNY,business_daily,CNY,,https://www.cbsl.gov.lk/en/rates-and-indicators/exchange-rates/daily-indicative-exchange-rates,"{""inverse_rate"": ""0.022"", ""latest_group"": ""cbsl_fx"", ""rate_type"": ""indicative""}"
cbsl,cny_lkr_indicative,CNY/LKR Indicative Exchange Rate,exchange_rate,2026-03-31,,2026-04-14T21:52:49.576347+00:00,45.6540,LKR per CNY,business_daily,CNY,,https://www.cbsl.gov.lk/en/rates-and-indicators/exchange-rates/daily-indicative-exchange-rates,"{""inverse_rate"": ""0.0219"", ""latest_group"": ""cbsl_fx"", ""rate_type"": ""indicative""}"
